seguridad.fecha_hecho;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.conducta_especial;seguridad.arma_medio;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.color
02/12/2019 10:00;62.439.793;-7.556.698.922;Mujer;27;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/12/2019 6:00;626.697.557;-7.556.200.304;Hombre;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Sevilla;#0407;4;Estación del Metro;Aranjuez;Celular;Tecnología;Negro
02/12/2019 10:00;62.439.793;-7.556.698.922;Mujer;27;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Licencia;Documentos;Sin dato
02/12/2019 10:00;62.439.793;-7.556.698.922;Mujer;27;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Carne;Alimento;Sin dato
02/12/2019 18:30;624.721.765;-7.556.970.705;Mujer;40;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Electrodoméstico video y audio y accesorios;Electrodomésticos;Sin dato
02/12/2019 10:00;62.439.793;-7.556.698.922;Mujer;27;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Plata
02/12/2019 22:30;628.248.132;-7.554.032.204;Mujer;34;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;María Cano-Carambolas;#0313;3;Bus de servicio público;Manrique;Celular;Tecnología;Negro
02/12/2019 2:00;624.531.408;-7.557.137.281;Mujer;54;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Bus de servicio público;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/12/2019 18:30;619.424.313;-7.557.669.884;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Aguacatala;#1422;14;Estación del Metro;Poblado;Celular;Tecnología;Blanco
02/12/2019 5:30;621.284.832;-7.557.776.719;Hombre;26;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Blanco
02/12/2019 9:00;626.700.162;-7.557.694.478;Hombre;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Vía pública;Castilla;Celular;Tecnología;Gris
02/12/2019 6:00;624.568.409;-7.557.348.604;Hombre;30;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Centro Administrativo;Inst_17;10;Paradero de bus;Candelaria;Celular;Tecnología;Gris
02/12/2019 18:00;627.816.202;-7.557.256.547;Mujer;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Terminal de Transporte;Inst_4;5;Paradero de bus;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
02/12/2019 2:00;626.050.732;-7.561.194.099;Hombre;65;Viudo(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Pradera;#1306;13;Vía pública;San Javier;Celular;Tecnología;Negro
02/12/2019 5:00;623.131.399;-7.557.507.554;Mujer;46;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Perpetuo Socorro;#1012;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
03/12/2019 7:00;621.832.898;-7.558.082.954;Mujer;33;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa Fé;#1504;15;Paradero de bus;Belén;Celular;Tecnología;Morado
03/12/2019 6:30;624.789.504;-7.557.714.492;Hombre;25;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Corazón de Jesús;#1008;10;Bus de servicio público;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
03/12/2019 18:00;619.518.792;-7.557.931.206;Mujer;32;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Aguacatala;#1422;14;Estación del Metro;Poblado;Cédula;Documentos;Sin dato
03/12/2019 7:30;6.200.199;-7.557.229.761;Mujer;31;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Alejandría;#1416;14;Bus de servicio público;Poblado;Celular;Tecnología;Gris
03/12/2019 5:30;624.741.451;-7.556.994.032;Hombre;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
03/12/2019 8:15;626.784.835;-755.684.869;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Universidad de Antioquia;Inst_11;4;Metro Plus;Aranjuez;Celular;Tecnología;Rosado
03/12/2019 10:37;624.963.155;-7.559.228.068;Mujer;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Lorena;#1111;11;Bus de servicio público;Laureles;Celular;Tecnología;Negro
03/12/2019 13:20;620.687.536;-755.694.316;Mujer;35;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Florida;#1417;14;Hospital o centro de salud;Poblado;Celular;Tecnología;Negro
03/12/2019 11:30;623.131.165;-7.560.917.446;Mujer;33;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Los Alpes;#1615;16;Paradero de bus;Belén;Celular;Tecnología;Morado
03/12/2019 18:30;622.305.865;-7.556.930.446;Mujer;27;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Metro Plus;Poblado;Celular;Tecnología;Negro
03/12/2019 6:30;621.955.807;-7.556.944.831;Mujer;53;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Castropol;#1404;14;Metro Plus;Poblado;Carne;Alimento;Sin dato
03/12/2019 17:30;625.145.759;-7.557.099.001;Mujer;29;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Benito;#1006;10;Turístico;Candelaria;Cédula;Documentos;Sin dato
03/12/2019 10:00;62.446.728;-7.556.886.363;Mujer;34;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Barrio Colón;#1013;10;Almacén tienda y otro;Candelaria;Cédula;Documentos;Sin dato
03/12/2019 6:00;627.059.294;-755.739.991;Mujer;37;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Estación del Metro;Castilla;Celular;Tecnología;Azul
03/12/2019 20:00;62.453.295;-7.560.256.813;Mujer;24;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Lorena;#1111;11;Bus de servicio público;Laureles;Celular;Tecnología;Azul
03/12/2019 18:00;621.305.772;-7.557.783.643;Hombre;53;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Negro
03/12/2019 6:30;624.753.761;-7.556.959.976;Hombre;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
03/12/2019 19:00;626.955.568;-7.556.585.508;Hombre;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Celular;Tecnología;Azul
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Bono;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 6:30;629.915.474;-755.657.557;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma cortopunzante;Plaza de Ferias;Inst_1;5;Bus de servicio público;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 15:00;623.002.222;-7.557.542.412;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Cédula;Documentos;Sin dato
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 6:30;629.915.474;-755.657.557;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma cortopunzante;Plaza de Ferias;Inst_1;5;Bus de servicio público;Castilla;Cédula;Documentos;Sin dato
04/12/2019 6:30;629.915.474;-755.657.557;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma cortopunzante;Plaza de Ferias;Inst_1;5;Bus de servicio público;Castilla;Billetera;Prendas de vestir y accesorios;Café
04/12/2019 15:00;623.002.222;-7.557.542.412;Mujer;18;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Carne;Alimento;Sin dato
04/12/2019 18:00;623.882.448;-7.557.310.075;Hombre;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Cédula;Documentos;Sin dato
04/12/2019 6:30;629.915.474;-755.657.557;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma cortopunzante;Plaza de Ferias;Inst_1;5;Bus de servicio público;Castilla;Accesorios prendas de vestir;Prendas de vestir y accesorios;Negro
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 18:30;626.940.367;-7.556.591.757;Mujer;23;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Norte;Inst_9;4;Estación del Metro;Aranjuez;Licencia;Documentos;Sin dato
04/12/2019 18:00;623.882.448;-7.557.310.075;Hombre;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
04/12/2019 18:00;623.882.448;-7.557.310.075;Hombre;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
04/12/2019 19:00;62.346.883;-75.614.574;Mujer;41;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Las Violetas;#1616;16;Institución educativa (jardín, primaria o secundaria);Belén;Celular;Tecnología;Rojo
04/12/2019 8:00;627.746.529;-7.556.935.496;Hombre;62;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Terminal de Transporte;Inst_4;5;Estación del Metro;Castilla;Celular;Tecnología;Negro
04/12/2019 7:15;620.314.567;-7.556.373.533;Mujer;27;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Florida;#1417;14;Bus de servicio público;Poblado;Celular;Tecnología;Blanco
05/12/2019 18:30;624.809.232;-7.556.599.213;Mujer;28;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
05/12/2019 7:30;623.001.554;-7.557.543.757;Hombre;30;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Metro Plus;Poblado;Celular;Tecnología;Azul
05/12/2019 18:00;624.756.582;-7.557.002.879;Mujer;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/12/2019 18:00;624.756.582;-7.557.002.879;Mujer;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Elementos computador;Tecnología;Sin dato
05/12/2019 18:00;624.756.582;-7.557.002.879;Mujer;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
05/12/2019 18:00;624.756.582;-7.557.002.879;Mujer;34;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
05/12/2019 7:00;627.312.735;-7.555.406.504;Hombre;62;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Campo Valdés No.2;#0303;3;Metro Plus;Manrique;Celular;Tecnología;Negro
05/12/2019 6:45;621.195.703;-7.558.480.522;Mujer;39;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Campo Amor;#1507;15;Estación del Metro;Belén;Celular;Tecnología;Plata
05/12/2019 7:00;62.617.408;-7.556.526.829;Mujer;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Hospital San Vicente de Paúl;Inst_12;10;Paradero de bus;Candelaria;Celular;Tecnología;Blanco
05/12/2019 6:30;624.752.532;-7.556.968.904;Mujer;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
06/12/2019 18:00;627.841.393;-7.556.937.678;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Terminal de Transporte;Inst_4;5;Estación del Metro;Castilla;Celular;Tecnología;Negro
05/12/2019 7:30;624.586.599;-7.556.356.696;Hombre;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Celular;Tecnología;Azul
05/12/2019 6:30;621.713.536;-7.557.719.935;Mujer;27;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Villa Carlota;#1403;14;Estación del Metro;Poblado;Celular;Tecnología;Negro
06/12/2019 19:00;624.357.661;-755.711.046;Hombre;42;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
06/12/2019 0:30;624.983.994;-7.558.895.333;Hombre;48;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Bus de servicio público;Laureles;Sin dato documentos;Documentos;Sin dato
06/12/2019 0:30;624.983.994;-7.558.895.333;Hombre;48;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Bus de servicio público;Laureles;Licencia;Documentos;Sin dato
06/12/2019 7:00;624.765.114;-7.557.000.733;Hombre;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Azul
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/12/2019 18:00;621.795.462;-7.558.585.366;Mujer;59;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Parque Juan Pablo II;Inst_19;15;Metro Plus;Belén;Celular;Tecnología;Negro
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Libreta militar;Documentos;Sin dato
06/12/2019 18:30;629.322.146;-7.556.912.771;Mujer;23;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;No;Girardot;#0509;5;Paradero de bus;Castilla;Carne;Alimento;Sin dato
06/12/2019 8:00;62.358.429;-7.557.695.504;Mujer;38;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;No;Cerro Nutibara Ins.;Inst_18;16;Vía pública;Belén;Celular;Tecnología;Blanco
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Licencia;Documentos;Sin dato
06/12/2019 8:30;627.376.698;-7.557.333.158;Mujer;48;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Metro Plus;Castilla;Celular;Tecnología;Negro
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Sin dato documentos;Documentos;Sin dato
06/12/2019 0:30;624.983.994;-7.558.895.333;Hombre;48;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Bus de servicio público;Laureles;Celular;Tecnología;Negro
06/12/2019 8:00;621.838.892;-7.558.094.531;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Santa Fé;#1504;15;Vía pública;Belén;Cédula;Documentos;Sin dato
06/12/2019 12:00;625.044.078;-7.556.273.342;Hombre;34;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Candelaria;#1019;10;Vía pública;Candelaria;Carne;Alimento;Sin dato
06/12/2019 8:30;627.376.698;-7.557.333.158;Mujer;48;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Metro Plus;Castilla;Carne;Alimento;Sin dato
06/12/2019 0:30;624.983.994;-7.558.895.333;Hombre;48;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Bus de servicio público;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Cédula;Documentos;Sin dato
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Billetera;Prendas de vestir y accesorios;Sin dato
06/12/2019 7:00;620.364.419;-7.557.201.804;Hombre;31;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Bus de servicio público;Poblado;Carne;Alimento;Sin dato
06/12/2019 12:00;625.044.078;-7.556.273.342;Hombre;34;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/12/2019 18:30;630.300.152;-7.556.674.376;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Boyacá;#0505;5;Bus de servicio público;Castilla;Cédula;Documentos;Sin dato
06/12/2019 0:30;622.262.638;-7.559.356.505;Mujer;37;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Las Playas;#1606;16;Bus de servicio público;Belén;Cédula;Documentos;Sin dato
06/12/2019 0:30;624.983.994;-7.558.895.333;Hombre;48;Casado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Florida Nueva;#1117;11;Bus de servicio público;Laureles;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
06/12/2019 7:58;61.993.895;-7.557.364.766;Mujer;49;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Aguacatala;#1422;14;Bus de servicio público;Poblado;Celular;Tecnología;Negro
06/12/2019 3:30;618.108.123;-7.557.351.936;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Diamante No.2;#1413;14;Edificio;Poblado;Celular;Tecnología;Rosado
07/12/2019 13:30;623.205.135;-7.560.431.384;Mujer;20;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Belén;#1603;16;Centro comercial;Belén;Cédula;Documentos;Sin dato
06/12/2019 6:30;625.342.414;-7.557.510.301;Mujer;39;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Benito;#1006;10;Bus de servicio público;Candelaria;Elementos computador;Tecnología;Sin dato
07/12/2019 13:30;623.205.135;-7.560.431.384;Mujer;20;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Belén;#1603;16;Centro comercial;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
07/12/2019 13:30;623.205.135;-7.560.431.384;Mujer;20;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Belén;#1603;16;Centro comercial;Belén;Celular;Tecnología;Rosado
07/12/2019 14:30;62.474.585;-7.556.963.468;Hombre;50;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Azul
07/12/2019 17:45;623.525.622;-7.558.988.884;Hombre;65;Divorciado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Rompimiento cerraduta;Sin dato;No;Rosales;#1602;16;Bus de servicio público;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
07/12/2019 12:30;624.446.869;-7.556.982.816;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Guayaquil;#1007;10;Parque;Candelaria;Celular;Tecnología;Negro
07/12/2019 17:45;623.525.622;-7.558.988.884;Hombre;65;Divorciado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Rompimiento cerraduta;Sin dato;No;Rosales;#1602;16;Bus de servicio público;Belén;Licencia;Documentos;Sin dato
07/12/2019 17:45;623.525.622;-7.558.988.884;Hombre;65;Divorciado(a);Taxi;Sin dato;Sin dato;Hurto a persona;Rompimiento cerraduta;Sin dato;No;Rosales;#1602;16;Bus de servicio público;Belén;Cédula;Documentos;Sin dato
07/12/2019 21:15;624.203.364;-7.556.920.723;Mujer;28;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Barrio Colón;#1013;10;Bus de servicio público;Candelaria;Celular;Tecnología;Oro
07/12/2019 12:30;624.446.869;-7.556.982.816;Hombre;19;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Guayaquil;#1007;10;Parque;Candelaria;Accesorios celular;Tecnología;Sin dato
07/12/2019 12:00;629.695.313;-7.556.514.596;Mujer;25;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Belalcázar;#0508;5;Metro Plus;Castilla;Cédula;Documentos;Sin dato
07/12/2019 4:00;624.744.127;-7.556.815.937;Mujer;31;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Oro
07/12/2019 13:30;621.290.698;-7.557.798.713;Mujer;35;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Raponazo;De celular;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Sin dato
07/12/2019 2:00;625.156.364;-7.558.815.321;Mujer;19;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Naranjal;#1103;11;Bar o cantina;Laureles;Cédula;Documentos;Sin dato
07/12/2019 4:15;6.259.545;-7.555.083.815;Hombre;25;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;Escopolamina;Villa Hermosa;#0801;8;Bus de servicio público;Villa Hermosa;Pistola;Arma de fuego;Negro
